Total Value Created:,#N/A,,,,
1/22/2021,"$500,000","MuckRock Foundation, Inc.",@MuckRock,https://www.muckrock.com/,"Funds will support and help expand MuckRock's police transparency and accountability efforts as well as fund improvements to scale the public records filing tool. Hosting a repository of 90k records requests and over 100 million pages of primary source materials, MuckRock partners with newsrooms, researchers, and advocacy groups to open up and understand government at all levels in a uniquely accessible way."
1/12/2021,"$2,000,000",Humanity Forward,@HumanityForward,https://movehumanityforward.com,Humanity Forward is a national advocacy organization pushing for solutions to the biggest problems of the 21st Century. Their singular focus right now is on building support in Congress to pass Direct Cash Relief to provide a lifeline to struggling families during this pandemic. 
12/24/2020,"$2,585,000",Children's Health Council Inc.,@CHC_paloalto,https://www.chconline.org/,"To support the COVID-19 Crisis Recovery Initiative helping CHC ramp up mental health efforts so children, teens and young adults can swiftly access therapy and education services to promote mental health, wellness and emotional healing. CHC specializes in working with families living with ADHD, Learning Differences, Anxiety & Depression and Autism through their two schools, mental health clinic, community education and curated online resource library. "
12/22/2020,"$1,000,000",Meals on Wheels San Francisco,@MOWSF,mowsf.org,"Meals on Wheels SF delivers nutrition and social support to the low-income, predominantly minority seniors. Over 60% of the homebound seniors provided meals are people of color and 73% live in poverty. The number of seniors struggling to access food has escalated 20% in SF due to the COVID-19 pandemic. Funds will support the Meals on Wheels SF Capital Campaign."
12/16/2020,"$5,000,000",CARE ,@CARE,https://care.org/,"To support CARE (aka Cooperative for Assistance and Relief Everywhere, Inc.) in meeting critical educational needs and mitigating the impact of the COVID-19 pandemic on students, teachers, and families in East Africa. Funds will be used in Kenya, Malawi, Rwanda, Tanzania and Zambia to keep 300,000 students, with a particular focus on adolescent girls, safe and learning - including addressing gender-based violence and mental health needs as well as to support families' economic recovery."
12/10/2020,"$250,000",OutRight Action International,@OutRightIntl,https://outrightinternational.org/,"To support the Global LGBTIQ Emergency Fund to support grassroots LGBTIQ organizations on the frontlines providing emergency assistance to LGBTIQ people experiencing loss of income and food, lack of access to HIV medication and healthcare, increased domestic violence, and even scapegoating by the religious and government leaders. The Emergency Fund will distribute grants of $2500-$10,000 to LGBTIQ organizations that are helping queer and trans people impacted by COVID-19 outside of North America and Western Europe."
11/12/2020,"$15,000,000",Open Research Lab Income Project,,https://openresearchlab.org/basic-income,"Funds will be used to support cash grants to participants in Open Research Lab's Basic Income Project. The Project is a randomized evaluation of a 3-year $1,000/month unconditional cash assistance program."
11/12/2020,"$15,000,000",Reinvent Stockton Foundation,@mayorsforagi,https://www.mayorsforagi.org/,"In order to combat the ongoing economic and public health crisis, this investment will allow Mayors for Guaranteed Income (MGI) to expand and extend the number of monthly, cash payment pilot programs in partner cities across the US. Led by a growing number of mayors in diverse cities including Newark, NJ, Saint Paul, MN, and Tacoma, WA, this network aims to advocate for a federal guaranteed income to ensure that all Americans have an income floor."
11/14/2020,"$2,000,000",Girls Who Code,@GirlsWhoCode,https://girlswhocode.com/,"GWC will pilot and grow remote learning initiatives designed to educate and equip girls with the resources and skills they'll need to thrive in the world today. They will reach, educate, support and inspire as many girls as possible to pursue their interests in computer science - and provide educational resources when students need them most."
11/4/2020,"$5,378,000",World Central Kitchen,@WCKitchen,https://wck.org/,"To continue to support the WCK Mission, using the power of food to heal communities and strengthen economies through times of crisis and beyond."
